cohort_count,person_years,gender,age_group,calendar_year,incidence_rate,cohort_id,database_id
0,187.95345653661875,Male,60-69,2015,0,14909,Eunomia
0,268.81587953456534,Female,50-59,2015,0,14909,Eunomia
0,177.2539356605065,Male,60-69,2014,0,14909,Eunomia
0,165.886379192334,Female,60-69,2013,0,14909,Eunomia
0,18.986995208761122,Male,60-69,1975,0,14909,Eunomia
0,89.03764544832306,Male,70-79,2013,0,14909,Eunomia
0,261.5359342915811,Male,50-59,2012,0,14909,Eunomia
0,162.23134839151265,Male,60-69,2011,0,14909,Eunomia
0,66.95414099931554,Female,70-79,2010,0,14909,Eunomia
0,57.960301163586585,Female,70-79,2009,0,14909,Eunomia
0,27.980835044490075,Male,50-59,1971,0,14909,Eunomia
0,153.31416837782342,Male,50-59,2000,0,14909,Eunomia
0,27.055441478439427,Male,50-59,1968,0,14909,Eunomia
0,207.813826146475,Female,50-59,2005,0,14909,Eunomia
0,21.984941820670773,Male,50-59,1967,0,14909,Eunomia
0,280.57494866529777,Female,40-49,2004,0,14909,Eunomia
0,174.88021902806298,Female,50-59,2003,0,14909,Eunomia
0,19.98631074606434,Female,70-79,2003,0,14909,Eunomia
0,27.980835044490075,Male,40-49,1961,0,14909,Eunomia
0,128.87885010266942,Male,50-59,1997,0,14909,Eunomia
0,114.98425735797399,Male,50-59,1996,0,14909,Eunomia
0,104.29295003422314,Male,50-59,1995,0,14909,Eunomia
0,30.06160164271047,Female,70-79,1996,0,14909,Eunomia
0,30.978781656399725,Female,70-79,1995,0,14909,Eunomia
0,98.93223819301848,Female,50-59,1994,0,14909,Eunomia
0,76.94729637234771,Male,50-59,1991,0,14909,Eunomia
0,135.2251882272416,Female,40-49,1990,0,14909,Eunomia
0,50.10266940451746,Male,50-59,1988,0,14909,Eunomia
0,42.97056810403833,Female,50-59,1986,0,14909,Eunomia
0,34.97604380561259,Female,50-59,1979,0,14909,Eunomia
0,19.813826146475016,Female,90-99,2010,0,14909,Eunomia
0,14.989733059548255,Female,90-99,2009,0,14909,Eunomia
0,30.978781656399725,Female,70-79,1991,0,14909,Eunomia
0,20.985626283367555,Female,90-99,2006,0,14909,Eunomia
0,23.93702943189596,Female,80-89,2002,0,14909,Eunomia
0,22.98425735797399,Female,80-89,1999,0,14909,Eunomia
0,32.06570841889117,Female,60-69,1972,0,14909,Eunomia
0,40.9719370294319,Female,50-59,1966,0,14909,Eunomia
0,31.978097193702943,Female,50-59,1963,0,14909,Eunomia
0,20.985626283367555,Male,60-69,1994,0,14909,Eunomia
0,36.97467488021903,Female,40-49,1954,0,14909,Eunomia
0,28.1533196440794,Male,70-79,1994,0,14909,Eunomia
0,34.97604380561259,Male,60-69,1986,0,14909,Eunomia
0,19.039014373716633,Female,70-79,1980,0,14909,Eunomia
0,29.97946611909651,Male,60-69,1983,0,14909,Eunomia
0,28.980150581793293,Male,50-59,1981,0,14909,Eunomia
0,35.07186858316222,Male,50-59,1976,0,14909,Eunomia
0,33.06776180698152,Female,40-49,1952,0,14909,Eunomia
0,14.433949349760438,Male,100-109,2016,0,14909,Eunomia
0,17.987679671457904,Male,80-89,1994,0,14909,Eunomia
0,10.020533880903491,Male,80-89,1992,0,14909,Eunomia
0,33.06776180698152,Male,30-39,1948,0,14909,Eunomia
0,13.990417522245037,Male,90-99,2013,0,14909,Eunomia
0,16.032854209445585,Male,90-99,2012,0,14909,Eunomia
0,27.627652292950035,Female,80-89,1993,0,14909,Eunomia
0,18.036960985626283,Male,80-89,2008,0,14909,Eunomia
0,32.97741273100616,Male,30-39,1951,0,14909,Eunomia
0,-5,Female,90-99,1998,0,14909,Eunomia
0,-5,Female,80-89,1988,0,14909,Eunomia
0,169.98220396988364,Male,0-9,1950,0,14909,Eunomia
0,342.4640657084189,Male,0-9,1970,0,14909,Eunomia
0,212.00821355236138,Male,0-9,1952,0,14909,Eunomia
0,21.426420260095824,Female,0-9,1910,0,14909,Eunomia
0,288.1122518822724,Male,0-9,1960,0,14909,Eunomia
0,328.05475701574267,Male,0-9,1975,0,14909,Eunomia
0,290.7104722792608,Male,0-9,1961,0,14909,Eunomia
0,301.4483230663929,Male,0-9,1962,0,14909,Eunomia
0,319.3073237508556,Female,0-9,1965,0,14909,Eunomia
0,257.5277207392197,Male,0-9,1980,0,14909,Eunomia
0,269.3305954825462,Male,0-9,1979,0,14909,Eunomia
0,356.1013004791239,Female,0-9,1972,0,14909,Eunomia
0,328.104038329911,Female,0-9,1966,0,14909,Eunomia
0,44.969199178644764,Female,0-9,1915,0,14909,Eunomia
0,144.43805612594113,Male,0-9,1985,0,14909,Eunomia
0,120.07939767282683,Male,0-9,1986,0,14909,Eunomia
0,44.8952772073922,Female,0-9,1923,0,14909,Eunomia
0,339.76728268309375,Female,10-19,1986,0,14909,Eunomia
0,355.7289527720739,Female,10-19,1980,0,14909,Eunomia
0,356.7556468172485,Male,10-19,1978,0,14909,Eunomia
0,335.68788501026694,Female,10-19,1988,0,14909,Eunomia
0,128.91170431211498,Female,10-19,1955,0,14909,Eunomia
0,32.97741273100616,Female,10-19,1943,0,14909,Eunomia
0,238.48870636550308,Male,10-19,1964,0,14909,Eunomia
0,346.76249144421627,Female,10-19,1973,0,14909,Eunomia
0,275.56468172484597,Female,10-19,1968,0,14909,Eunomia
0,38.97330595482546,Male,10-19,1933,0,14909,Eunomia
0,245.83162217659137,Female,10-19,1965,0,14909,Eunomia
0,157.3223819301848,Female,10-19,1960,0,14909,Eunomia
0,136.27926078028747,Female,10-19,1956,0,14909,Eunomia
0,52.9637234770705,Male,10-19,1947,0,14909,Eunomia
0,52.9637234770705,Female,10-19,1927,0,14909,Eunomia
0,348.76112251882273,Male,10-19,1974,0,14909,Eunomia
0,44.969199178644764,Female,10-19,1925,0,14909,Eunomia
0,18.986995208761122,Male,10-19,1923,0,14909,Eunomia
0,142.90212183436003,Female,10-19,1957,0,14909,Eunomia
0,144.90075290896647,Male,10-19,1995,0,14909,Eunomia
0,26.981519507186857,Male,10-19,1926,0,14909,Eunomia
0,27.980835044490075,Male,10-19,2001,0,14909,Eunomia
0,239.8357289527721,Female,20-29,2002,0,14909,Eunomia
0,146.29979466119096,Female,20-29,1968,0,14909,Eunomia
0,357.73305954825463,Male,20-29,1988,0,14909,Eunomia
0,46.9678302532512,Female,20-29,1949,0,14909,Eunomia
0,50.965092402464066,Female,20-29,1955,0,14909,Eunomia
0,338.7679671457906,Female,20-29,1985,0,14909,Eunomia
0,126.25872689938399,Female,20-29,1964,0,14909,Eunomia
0,45.09240246406571,Male,20-29,1956,0,14909,Eunomia
0,66.95414099931554,Male,20-29,1958,0,14909,Eunomia
0,262.53798767967146,Male,20-29,2000,0,14909,Eunomia
0,237.83709787816565,Male,20-29,1974,0,14909,Eunomia
0,109.92470910335386,Female,20-29,1963,0,14909,Eunomia
0,241.8343600273785,Male,20-29,1975,0,14909,Eunomia
0,349.76043805612596,Male,20-29,1986,0,14909,Eunomia
0,30.06160164271047,Male,20-29,1952,0,14909,Eunomia
0,299.7946611909651,Male,20-29,1998,0,14909,Eunomia
0,41.97125256673511,Male,20-29,1946,0,14909,Eunomia
0,43.969883641341546,Female,20-29,1942,0,14909,Eunomia
0,45.96851471594798,Female,20-29,1943,0,14909,Eunomia
0,44.969199178644764,Female,20-29,1945,0,14909,Eunomia
0,22.04517453798768,Female,30-39,1940,0,14909,Eunomia
0,31.978097193702943,Female,30-39,1941,0,14909,Eunomia
0,16.032854209445585,Female,0-9,1992,0,14909,Eunomia
0,9.99315537303217,Female,0-9,1993,0,14909,Eunomia
0,44.09034907597536,Female,10-19,1936,0,14909,Eunomia
0,49.100616016427104,Female,20-29,1948,0,14909,Eunomia
0,-5,Female,10-19,2004,0,14909,Eunomia
0,-5,Female,10-19,2005,0,14909,Eunomia
0,-5,Male,20-29,1930,0,14909,Eunomia
0,-5,Male,10-19,1919,0,14909,Eunomia
0,-5,Male,90-99,1999,0,14909,Eunomia
0,35.84394250513347,Male,80-89,2018,0,14909,Eunomia
0,288.7145790554415,Male,50-59,2017,0,14909,Eunomia
0,133.90828199863108,Male,60-69,2009,0,14909,Eunomia
0,103.27720739219713,Female,70-79,2018,0,14909,Eunomia
0,17.00205338809035,Female,90-99,2017,0,14909,Eunomia
0,20.985626283367555,Male,60-69,1977,0,14909,Eunomia
0,288.8021902806297,Male,50-59,2014,0,14909,Eunomia
0,14.472279260780287,Female,80-89,2013,0,14909,Eunomia
0,284.38877481177275,Female,50-59,2013,0,14909,Eunomia
0,91.93702943189597,Female,70-79,2014,0,14909,Eunomia
0,80.25735797399042,Male,70-79,2012,0,14909,Eunomia
0,187.3839835728953,Male,50-59,2004,0,14909,Eunomia
0,70.9514031485284,Male,70-79,2011,0,14909,Eunomia
0,234.83915126625598,Female,50-59,2009,0,14909,Eunomia
0,221.45379876796716,Female,50-59,2008,0,14909,Eunomia
0,25.32511978097194,Female,80-89,2009,0,14909,Eunomia
0,25.05133470225873,Female,70-79,2004,0,14909,Eunomia
0,166.68856947296374,Female,50-59,2002,0,14909,Eunomia
0,86.94045174537987,Female,60-69,2003,0,14909,Eunomia
0,70.69952087611225,Female,60-69,2000,0,14909,Eunomia
0,71.95071868583162,Female,60-69,2001,0,14909,Eunomia
0,44.969199178644764,Female,60-69,1997,0,14909,Eunomia
0,22.647501711156742,Female,60-69,1993,0,14909,Eunomia
0,340.766598220397,Female,30-39,1993,0,14909,Eunomia
0,35.07186858316222,Female,60-69,1988,0,14909,Eunomia
0,33.84804928131417,Female,60-69,1987,0,14909,Eunomia
0,32.97741273100616,Female,50-59,1974,0,14909,Eunomia
0,108.22176591375771,Male,30-39,1972,0,14909,Eunomia
0,100.93086926762491,Female,60-69,2005,0,14909,Eunomia
0,20.041067761806982,Female,90-99,2008,0,14909,Eunomia
0,29.97946611909651,Female,70-79,1989,0,14909,Eunomia
0,39.97262149212868,Female,60-69,1978,0,14909,Eunomia
0,32.05749486652977,Female,60-69,1982,0,14909,Eunomia
0,19.98631074606434,Male,70-79,2002,0,14909,Eunomia
0,38.97330595482546,Female,50-59,1970,0,14909,Eunomia
0,29.97946611909651,Female,50-59,1969,0,14909,Eunomia
0,34.97604380561259,Female,50-59,1965,0,14909,Eunomia
0,23.04722792607803,Male,60-69,1992,0,14909,Eunomia
0,23.983572895277206,Male,50-59,1982,0,14909,Eunomia
0,42.97056810403833,Female,30-39,1954,0,14909,Eunomia
0,25.760438056125942,Female,80-89,1991,0,14909,Eunomia
0,31.06365503080082,Male,40-49,1968,0,14909,Eunomia
0,36.106776180698155,Male,40-49,1967,0,14909,Eunomia
0,26.981519507186857,Female,50-59,1961,0,14909,Eunomia
0,13.990417522245037,Male,100-109,2015,0,14909,Eunomia
0,22.04517453798768,Male,80-89,2004,0,14909,Eunomia
0,7.014373716632443,Male,100-109,2012,0,14909,Eunomia
0,18.986995208761122,Male,70-79,1985,0,14909,Eunomia
0,6.921286789869952,Male,60-69,1971,0,14909,Eunomia
0,20.985626283367555,Female,100-109,2017,0,14909,Eunomia
0,16.98836413415469,Female,100-109,2014,0,14909,Eunomia
0,16.032854209445585,Male,90-99,2016,0,14909,Eunomia
0,10.472279260780287,Female,90-99,2000,0,14909,Eunomia
0,251.80835044490075,Female,0-9,1957,0,14909,Eunomia
0,343.46338124572213,Female,0-9,1973,0,14909,Eunomia
0,320.5119780971937,Female,0-9,1978,0,14909,Eunomia
0,241.66461327857633,Female,0-9,1956,0,14909,Eunomia
0,137.58247775496235,Female,0-9,1949,0,14909,Eunomia
0,347.55099247091033,Female,0-9,1967,0,14909,Eunomia
0,114.97330595482546,Female,0-9,1944,0,14909,Eunomia
0,96.34770704996578,Female,0-9,1942,0,14909,Eunomia
0,282.3271731690623,Male,0-9,1959,0,14909,Eunomia
0,32.69267624914442,Female,0-9,1930,0,14909,Eunomia
0,36.07392197125257,Male,0-9,1920,0,14909,Eunomia
0,185.76043805612593,Male,0-9,1983,0,14909,Eunomia
0,328.94455852156057,Male,0-9,1964,0,14909,Eunomia
0,70.62833675564681,Male,0-9,1939,0,14909,Eunomia
0,88.34770704996578,Female,0-9,1941,0,14909,Eunomia
0,42.42847364818618,Male,0-9,1927,0,14909,Eunomia
0,360.75290896646135,Female,10-19,1981,0,14909,Eunomia
0,73.14989733059548,Female,10-19,1948,0,14909,Eunomia
0,145.90006844626967,Female,10-19,1958,0,14909,Eunomia
0,359.7535934291581,Female,10-19,1983,0,14909,Eunomia
0,301.79329226557155,Male,10-19,1970,0,14909,Eunomia
0,50.965092402464066,Female,10-19,1945,0,14909,Eunomia
0,300.7939767282683,Female,10-19,1990,0,14909,Eunomia
0,318.652977412731,Male,10-19,1972,0,14909,Eunomia
0,211.854893908282,Male,10-19,1961,0,14909,Eunomia
0,27.055441478439427,Male,10-19,1944,0,14909,Eunomia
0,102.2094455852156,Female,10-19,1952,0,14909,Eunomia
0,124.91444216290212,Male,10-19,1953,0,14909,Eunomia
0,356.7556468172485,Male,10-19,1975,0,14909,Eunomia
0,55.96167008898015,Female,10-19,1946,0,14909,Eunomia
0,77.94661190965093,Male,10-19,1949,0,14909,Eunomia
0,350.71868583162217,Male,10-19,1976,0,14909,Eunomia
0,38.97330595482546,Male,10-19,1934,0,14909,Eunomia
0,322.7789185489391,Male,10-19,1987,0,14909,Eunomia
0,163.8877481177276,Male,10-19,1994,0,14909,Eunomia
0,51.1047227926078,Female,10-19,1928,0,14909,Eunomia
0,42.97056810403833,Male,10-19,1935,0,14909,Eunomia
0,42.97056810403833,Male,10-19,1937,0,14909,Eunomia
0,44.09034907597536,Female,10-19,1932,0,14909,Eunomia
0,43.08829568788501,Female,10-19,2000,0,14909,Eunomia
0,360.75290896646135,Female,20-29,1991,0,14909,Eunomia
0,171.8822724161533,Male,20-29,1969,0,14909,Eunomia
0,266.81724845995893,Male,20-29,1977,0,14909,Eunomia
0,214.85284052019165,Female,20-29,1973,0,14909,Eunomia
0,341.70020533880904,Female,20-29,1984,0,14909,Eunomia
0,17.987679671457904,Female,20-29,1929,0,14909,Eunomia
0,274.8117727583847,Female,20-29,1978,0,14909,Eunomia
0,211.854893908282,Female,20-29,2003,0,14909,Eunomia
0,300.7939767282683,Male,20-29,1979,0,14909,Eunomia
0,36.97467488021903,Male,20-29,1951,0,14909,Eunomia
0,275.8110882956879,Female,20-29,2001,0,14909,Eunomia
0,77.94661190965093,Male,20-29,1959,0,14909,Eunomia
0,39.08008213552361,Male,20-29,1944,0,14909,Eunomia
0,33.97672826830938,Male,20-29,1941,0,14909,Eunomia
0,91.93702943189597,Female,20-29,1961,0,14909,Eunomia
0,39.97262149212868,Female,20-29,1933,0,14909,Eunomia
0,27.055441478439427,Male,20-29,1936,0,14909,Eunomia
0,34.97604380561259,Male,20-29,1938,0,14909,Eunomia
0,23.983572895277206,Female,20-29,2011,0,14909,Eunomia
0,17.987679671457904,Female,30-39,1939,0,14909,Eunomia
0,47.89596167008898,Female,0-9,1928,0,14909,Eunomia
0,9.99315537303217,Female,10-19,2003,0,14909,Eunomia
0,-5,Male,0-9,1994,0,14909,Eunomia
0,-5,Male,0-9,1995,0,14909,Eunomia
0,6.995208761122519,Male,20-29,2013,0,14909,Eunomia
0,-5,Female,110-119,2019,0,14909,Eunomia
0,6.551676933607118,Male,0-9,1911,0,14909,Eunomia
0,8.993839835728952,Male,20-29,1931,0,14909,Eunomia
0,-5,Male,40-49,1949,0,14909,Eunomia
0,-5,Male,60-69,1969,0,14909,Eunomia
0,31.76454483230664,Female,60-69,2019,0,14909,Eunomia
0,28.980150581793293,Male,60-69,1979,0,14909,Eunomia
0,289.264887063655,Male,50-59,2016,0,14909,Eunomia
0,207.6605065023956,Male,50-59,2006,0,14909,Eunomia
0,166.93771389459275,Male,60-69,2012,0,14909,Eunomia
0,15.832991101984941,Female,80-89,2012,0,14909,Eunomia
0,18.986995208761122,Female,80-89,2011,0,14909,Eunomia
0,29.97946611909651,Male,50-59,1973,0,14909,Eunomia
0,262.81998631074606,Female,50-59,2011,0,14909,Eunomia
0,111.9233401779603,Male,60-69,2006,0,14909,Eunomia
0,38.85557837097878,Female,70-79,2006,0,14909,Eunomia
0,126.42299794661191,Male,50-59,1998,0,14909,Eunomia
0,23.983572895277206,Female,80-89,2007,0,14909,Eunomia
0,21.984941820670773,Female,80-89,2006,0,14909,Eunomia
0,20.041067761806982,Male,50-59,1964,0,14909,Eunomia
0,186.83641341546885,Male,40-49,1991,0,14909,Eunomia
0,48.96646132785763,Male,60-69,1998,0,14909,Eunomia
0,150.89664613278578,Male,40-49,1989,0,14909,Eunomia
0,87.93976728268309,Female,50-59,1993,0,14909,Eunomia
0,68.95277207392198,Male,50-59,1990,0,14909,Eunomia
0,32.97741273100616,Female,60-69,1989,0,14909,Eunomia
0,31.978097193702943,Female,60-69,1985,0,14909,Eunomia
0,65.95482546201232,Male,40-49,1979,0,14909,Eunomia
0,32.97741273100616,Female,50-59,1975,0,14909,Eunomia
0,28.580424366872005,Female,80-89,1998,0,14909,Eunomia
0,40.85968514715948,Female,70-79,1987,0,14909,Eunomia
0,31.978097193702943,Female,70-79,1993,0,14909,Eunomia
0,39.08008213552361,Female,60-69,1980,0,14909,Eunomia
0,23.537303216974674,Female,80-89,2003,0,14909,Eunomia
0,34.97604380561259,Female,60-69,1974,0,14909,Eunomia
0,31.978097193702943,Female,60-69,1973,0,14909,Eunomia
0,33.06776180698152,Female,50-59,1972,0,14909,Eunomia
0,31.978097193702943,Female,50-59,1962,0,14909,Eunomia
0,42.08624229979466,Female,30-39,1952,0,14909,Eunomia
0,27.980835044490075,Male,60-69,1991,0,14909,Eunomia
0,14.989733059548255,Female,70-79,1979,0,14909,Eunomia
0,30.978781656399725,Male,50-59,1978,0,14909,Eunomia
0,31.978097193702943,Male,40-49,1970,0,14909,Eunomia
0,35.97535934291581,Male,40-49,1966,0,14909,Eunomia
0,19.039014373716633,Female,50-59,1960,0,14909,Eunomia
0,14.989733059548255,Female,50-59,1959,0,14909,Eunomia
0,26.981519507186857,Female,40-49,1951,0,14909,Eunomia
0,35.97535934291581,Female,30-39,1961,0,14909,Eunomia
0,11.991786447638603,Male,100-109,2013,0,14909,Eunomia
0,-5,Male,100-109,2011,0,14909,Eunomia
0,-5,Male,100-109,2010,0,14909,Eunomia
0,24.04928131416838,Male,80-89,2000,0,14909,Eunomia
0,13.990417522245037,Male,90-99,2003,0,14909,Eunomia
0,26.053388090349078,Male,70-79,1988,0,14909,Eunomia
0,19.98631074606434,Male,70-79,1986,0,14909,Eunomia
0,9.99315537303217,Male,70-79,1982,0,14909,Eunomia
0,24.04928131416838,Male,40-49,1956,0,14909,Eunomia
0,-5,Female,100-109,2019,0,14909,Eunomia
0,15.989048596851472,Male,90-99,2015,0,14909,Eunomia
0,16.98836413415469,Male,90-99,2011,0,14909,Eunomia
0,17.034907597535934,Female,90-99,2004,0,14909,Eunomia
0,14.272416153319645,Female,90-99,2001,0,14909,Eunomia
0,-5,Female,100-109,2008,0,14909,Eunomia
0,57.960301163586585,Female,30-39,1967,0,14909,Eunomia
0,-5,Female,40-49,1948,0,14909,Eunomia
0,137.305954825462,Female,0-9,1948,0,14909,Eunomia
0,268.4736481861739,Male,0-9,1958,0,14909,Eunomia
0,333.6837782340862,Male,0-9,1971,0,14909,Eunomia
0,348.974674880219,Female,0-9,1969,0,14909,Eunomia
0,118.45311430527036,Female,0-9,1945,0,14909,Eunomia
0,222.75975359342917,Male,0-9,1954,0,14909,Eunomia
0,146.15468856947297,Male,0-9,1947,0,14909,Eunomia
0,264.8240930869268,Female,0-9,1981,0,14909,Eunomia
0,319.9917864476386,Male,0-9,1976,0,14909,Eunomia
0,48.73921971252567,Male,0-9,1937,0,14909,Eunomia
0,230.48596851471595,Male,0-9,1955,0,14909,Eunomia
0,34.88569472963724,Male,0-9,1924,0,14909,Eunomia
0,306.8336755646817,Male,0-9,1977,0,14909,Eunomia
0,163.0965092402464,Male,0-9,1984,0,14909,Eunomia
0,79.00616016427105,Male,0-9,1940,0,14909,Eunomia
0,41.426420260095824,Male,0-9,1925,0,14909,Eunomia
0,35.44695414099932,Female,0-9,1919,0,14909,Eunomia
0,26.12457221081451,Male,0-9,1916,0,14909,Eunomia
0,27.43600273785079,Male,0-9,1917,0,14909,Eunomia
0,81.16632443531827,Female,0-9,1988,0,14909,Eunomia
0,59.95893223819302,Male,0-9,1989,0,14909,Eunomia
0,42.97056810403833,Female,0-9,1990,0,14909,Eunomia
0,23.983572895277206,Female,0-9,1991,0,14909,Eunomia
0,219.84941820670772,Male,10-19,1963,0,14909,Eunomia
0,171.8822724161533,Male,10-19,1959,0,14909,Eunomia
0,240.49281314168377,Female,10-19,1992,0,14909,Eunomia
0,262.81998631074606,Female,10-19,1967,0,14909,Eunomia
0,22.04517453798768,Female,10-19,1920,0,14909,Eunomia
0,46.9678302532512,Female,10-19,1939,0,14909,Eunomia
0,362.75154004106776,Female,10-19,1979,0,14909,Eunomia
0,316.7830253251198,Female,10-19,1989,0,14909,Eunomia
0,45.09240246406571,Female,10-19,1924,0,14909,Eunomia
0,129.9110198494182,Male,10-19,1954,0,14909,Eunomia
0,196.86516084873375,Female,10-19,1962,0,14909,Eunomia
0,35.97535934291581,Male,10-19,1930,0,14909,Eunomia
0,88.93908281998631,Female,10-19,1950,0,14909,Eunomia
0,241.8343600273785,Male,10-19,1991,0,14909,Eunomia
0,91.93702943189597,Female,10-19,1951,0,14909,Eunomia
0,31.978097193702943,Female,10-19,1942,0,14909,Eunomia
0,93.9356605065024,Male,10-19,1997,0,14909,Eunomia
0,35.97535934291581,Male,10-19,1938,0,14909,Eunomia
0,340.6981519507187,Female,20-29,1996,0,14909,Eunomia
0,356.7556468172485,Male,20-29,1989,0,14909,Eunomia
0,359.7535934291581,Female,20-29,1993,0,14909,Eunomia
0,37.973990417522245,Male,20-29,1950,0,14909,Eunomia
0,257.5277207392197,Female,20-29,1976,0,14909,Eunomia
0,37.973990417522245,Male,20-29,1939,0,14909,Eunomia
0,26.981519507186857,Male,20-29,1954,0,14909,Eunomia
0,280.80766598220396,Male,20-29,1999,0,14909,Eunomia
0,135.90691307323752,Female,20-29,1966,0,14909,Eunomia
0,327.7754962354552,Female,20-29,1981,0,14909,Eunomia
0,52.9637234770705,Female,20-29,1937,0,14909,Eunomia
0,134.9075975359343,Male,20-29,1965,0,14909,Eunomia
0,188.38603696098562,Female,20-29,2004,0,14909,Eunomia
0,322.7789185489391,Male,20-29,1997,0,14909,Eunomia
0,164.8870636550308,Female,20-29,2005,0,14909,Eunomia
0,142.90212183436003,Female,20-29,2006,0,14909,Eunomia
0,42.97056810403833,Male,20-29,1947,0,14909,Eunomia
0,93.9356605065024,Male,20-29,2007,0,14909,Eunomia
0,35.07186858316222,Female,30-39,1964,0,14909,Eunomia
0,44.969199178644764,Male,30-39,1966,0,14909,Eunomia
0,39.97262149212868,Female,30-39,1943,0,14909,Eunomia
0,39.87405886379192,Female,0-9,1926,0,14909,Eunomia
0,8.993839835728952,Male,10-19,1921,0,14909,Eunomia
0,-5,Female,10-19,1918,0,14909,Eunomia
0,-5,Female,20-29,1928,0,14909,Eunomia
0,-5,Male,0-9,1909,0,14909,Eunomia
0,99.52361396303901,Male,70-79,2018,0,14909,Eunomia
0,34.49965776865161,Female,80-89,2018,0,14909,Eunomia
0,283.8056125941136,Female,50-59,2017,0,14909,Eunomia
0,290.59548254620125,Female,40-49,2016,0,14909,Eunomia
0,25.982203969883642,Male,60-69,1978,0,14909,Eunomia
0,16.032854209445585,Female,90-99,2016,0,14909,Eunomia
0,270.8145106091718,Female,50-59,2014,0,14909,Eunomia
0,90.50239561943874,Male,70-79,2014,0,14909,Eunomia
0,275.8110882956879,Male,50-59,2013,0,14909,Eunomia
0,75.3867214236824,Female,70-79,2012,0,14909,Eunomia
0,68.95277207392198,Female,70-79,2011,0,14909,Eunomia
