cohort_id,time_id,covariate_id,sum_value,mean,sd,database_id
14909,1,4109685201,45,0.094,0.2918,Eunomia
17493,10,4237458201,49,0.102,0.303,Eunomia
14909,3,192671201,479,1,0,Eunomia
17493,10,4266809201,139,0.29,0.4538,Eunomia
14909,2,4266809201,139,0.29,0.4538,Eunomia
17493,1,4059173201,24,0.05,0.2182,Eunomia
14909,2,80180201,479,1,0,Eunomia
17493,1,4285898201,113,0.236,0.4246,Eunomia
14909,10,4294548201,100,0.209,0.4064,Eunomia
14909,10,81893201,130,0.271,0.4447,Eunomia
14909,10,381316201,32,0.067,0.2497,Eunomia
14909,10,4113008201,81,0.169,0.3748,Eunomia
14909,10,40479422201,16,0.033,0.1797,Eunomia
17492,3,30753201,6,0.013,0.1112,Eunomia
17492,2,81151201,5,-0.0104,0,Eunomia
17493,9,81151201,6,0.013,0.1112,Eunomia
14909,10,4029498201,6,0.013,0.1112,Eunomia
14909,3,260139201,5,-0.0104,0,Eunomia
17492,10,440448201,17,0.035,0.185,Eunomia
17493,9,28060201,5,-0.0104,0,Eunomia
17493,10,4296204201,50,0.104,0.3058,Eunomia
14909,5,81893201,13,0.027,0.1625,Eunomia
17493,1,317576201,9,0.019,0.1358,Eunomia
14909,10,321042201,15,0.031,0.1742,Eunomia
17492,1,40479422201,8,0.017,0.1282,Eunomia
17493,10,4043241201,6,0.013,0.1112,Eunomia
17492,1,4109685201,45,0.094,0.2918,Eunomia
17493,9,4112343201,32,0.067,0.2497,Eunomia
17492,10,4230399201,12,0.025,0.1563,Eunomia
17493,5,4266809201,93,0.194,0.3955,Eunomia
14909,2,28060201,6,0.013,0.1112,Eunomia
17492,9,4112343201,32,0.067,0.2497,Eunomia
17493,2,81893201,13,0.027,0.1625,Eunomia
17492,10,80502201,7,0.015,0.12,Eunomia
17493,10,372328201,61,0.127,0.3334,Eunomia
17492,5,28060201,6,0.013,0.1112,Eunomia
17493,10,4152936201,49,0.102,0.303,Eunomia
14909,3,4285898201,37,0.077,0.267,Eunomia
17492,3,80180201,479,1,0,Eunomia
17493,10,4218389201,93,0.194,0.3955,Eunomia
14909,1,4296204201,32,0.067,0.2497,Eunomia
17492,3,192671201,479,1,0,Eunomia
17493,10,30753201,134,0.28,0.4489,Eunomia
17492,2,4266809201,139,0.29,0.4538,Eunomia
17493,1,4156265201,31,0.065,0.246,Eunomia
14909,2,4112343201,29,0.061,0.2385,Eunomia
17492,1,4285898201,113,0.236,0.4246,Eunomia
17493,1,260139201,356,0.743,0.4369,Eunomia
14909,10,4134304201,43,0.09,0.2859,Eunomia
17492,1,4027663201,266,0.555,0.4969,Eunomia
17493,10,40481087201,472,0.985,0.12,Eunomia
14909,10,134438201,15,0.031,0.1742,Eunomia
17492,1,372328201,44,0.092,0.2888,Eunomia
17493,10,4230399201,12,0.025,0.1563,Eunomia
14909,1,4218389201,68,0.142,0.349,Eunomia
17492,10,78272201,87,0.182,0.3855,Eunomia
17493,10,4283893201,123,0.257,0.4369,Eunomia
17492,1,439777201,10,0.021,0.143,Eunomia
17493,1,378001201,71,0.148,0.3553,Eunomia
14909,1,40481087201,453,0.946,0.2266,Eunomia
17492,1,40481087201,453,0.946,0.2266,Eunomia
17493,1,192671201,479,1,0,Eunomia
14909,1,4323208801,13,0.027,0.1625,Eunomia
17492,10,4163874801,10,0.021,0.143,Eunomia
17493,10,45766064801,6,0.013,0.1112,Eunomia
17492,10,4323208801,17,0.035,0.185,Eunomia
14909,10,4323208801,17,0.035,0.185,Eunomia
14909,10,4163874801,10,0.021,0.143,Eunomia
17492,10,45766064801,6,0.013,0.1112,Eunomia
17493,10,4163874801,10,0.021,0.143,Eunomia
17492,1,4324181801,10,0.021,0.143,Eunomia
17493,1,4324181801,10,0.021,0.143,Eunomia
14909,10,45766064801,6,0.013,0.1112,Eunomia
17492,1,4323208801,13,0.027,0.1625,Eunomia
17493,1,4323208801,13,0.027,0.1625,Eunomia
14909,1,4324181801,10,0.021,0.143,Eunomia
17493,10,4324181801,15,0.031,0.1742,Eunomia
17493,10,4323208801,17,0.035,0.185,Eunomia
14909,10,4324181801,15,0.031,0.1742,Eunomia
17492,10,4324181801,15,0.031,0.1742,Eunomia
17492,10,40492359501,15,0.031,0.1742,Eunomia
17492,1,4202451501,9,0.019,0.1358,Eunomia
17492,10,4145310501,12,0.025,0.1563,Eunomia
17492,1,4330583501,5,-0.0104,0,Eunomia
14909,1,4043071501,17,0.035,0.185,Eunomia
17492,1,4057420501,10,0.021,0.143,Eunomia
17493,1,4059978501,5,-0.0104,0,Eunomia
14909,10,4330583501,10,0.021,0.143,Eunomia
14909,1,4151422501,112,0.234,0.4233,Eunomia
14909,1,4326177501,10,0.021,0.143,Eunomia
17492,10,4186930501,5,-0.0104,0,Eunomia
17492,10,4187458501,12,0.025,0.1563,Eunomia
14909,10,4191853501,41,0.086,0.2798,Eunomia
17492,10,4035793501,13,0.027,0.1625,Eunomia
14909,1,4107731501,33,0.069,0.2533,Eunomia
17493,10,4181917501,6,0.013,0.1112,Eunomia
17492,10,4199276501,5,-0.0104,0,Eunomia
17493,10,4238715501,15,0.031,0.1742,Eunomia
17492,1,4238715501,15,0.031,0.1742,Eunomia
17493,10,40492359501,15,0.031,0.1742,Eunomia
17493,10,4198190501,17,0.035,0.185,Eunomia
17493,10,4202451501,32,0.067,0.2497,Eunomia
17492,10,4078793501,10,0.021,0.143,Eunomia
14909,1,4202451501,9,0.019,0.1358,Eunomia
17492,10,4181917501,6,0.013,0.1112,Eunomia
14909,10,4238715501,15,0.031,0.1742,Eunomia
17492,1,4163872501,51,0.106,0.3084,Eunomia
14909,1,44783196501,15,0.031,0.1742,Eunomia
17492,10,4195803501,39,0.081,0.2735,Eunomia
14909,10,4181917501,6,0.013,0.1112,Eunomia
17492,10,4010253501,18,0.038,0.1902,Eunomia
17493,10,4078793501,10,0.021,0.143,Eunomia
14909,1,4010253501,13,0.027,0.1625,Eunomia
17492,1,4151422501,112,0.234,0.4233,Eunomia
14909,10,4024289501,36,0.075,0.2636,Eunomia
17492,1,4170947501,105,0.219,0.4137,Eunomia
17493,1,4330583501,5,-0.0104,0,Eunomia
14909,10,40492359501,15,0.031,0.1742,Eunomia
17492,1,4047491501,33,0.069,0.2533,Eunomia
17493,1,4024289501,24,0.05,0.2182,Eunomia
17492,1,4125906501,170,0.355,0.4785,Eunomia
17493,10,4187458501,12,0.025,0.1563,Eunomia
17493,10,4275113501,15,0.031,0.1742,Eunomia
17493,1,4057420501,10,0.021,0.143,Eunomia
17493,1,4326177501,10,0.021,0.143,Eunomia
17493,1,4293740501,36,0.075,0.2636,Eunomia
14909,2,4125906501,6,0.013,0.1112,Eunomia
14909,10,4010253501,18,0.038,0.1902,Eunomia
17492,5,4191853501,6,0.013,0.1112,Eunomia
14909,1,4238715501,15,0.031,0.1742,Eunomia
14909,1,4024289501,24,0.05,0.2182,Eunomia
17493,10,4326177501,12,0.025,0.1563,Eunomia
17492,10,4238715501,15,0.031,0.1742,Eunomia
14909,10,4202451501,32,0.067,0.2497,Eunomia
14909,1,40492359501,10,0.021,0.143,Eunomia
17492,1,4199276501,5,-0.0104,0,Eunomia
17493,2,4191853501,6,0.013,0.1112,Eunomia
14909,10,44783196501,32,0.067,0.2497,Eunomia
17492,10,4336464501,10,0.021,0.143,Eunomia
17493,5,4125906501,6,0.013,0.1112,Eunomia
17492,10,4047491501,44,0.092,0.2888,Eunomia
17493,1,4275113501,15,0.031,0.1742,Eunomia
17492,10,4170947501,134,0.28,0.4489,Eunomia
17493,10,4330583501,10,0.021,0.143,Eunomia
17492,10,4151422501,168,0.351,0.4772,Eunomia
17493,10,4057420501,24,0.05,0.2182,Eunomia
17492,10,4125906501,237,0.495,0.5,Eunomia
17493,10,4293740501,51,0.106,0.3084,Eunomia
17492,10,4163872501,75,0.157,0.3634,Eunomia
17493,1,4187458501,10,0.021,0.143,Eunomia
17492,1,4010253501,13,0.027,0.1625,Eunomia
17493,10,4024289501,36,0.075,0.2636,Eunomia
14909,10,4057420501,24,0.05,0.2182,Eunomia
14909,1,4187458501,10,0.021,0.143,Eunomia
14909,5,4191853501,6,0.013,0.1112,Eunomia
14909,1,4199276501,5,-0.0104,0,Eunomia
17493,1,4186930501,5,-0.0104,0,Eunomia
14909,1,4198190501,13,0.027,0.1625,Eunomia
14909,1,4058899501,32,0.067,0.2497,Eunomia
14909,1,4186930501,5,-0.0104,0,Eunomia
17493,1,4043071501,17,0.035,0.185,Eunomia
14909,1,4047491501,33,0.069,0.2533,Eunomia
17492,1,4037675501,10,0.021,0.143,Eunomia
14909,1,4125906501,170,0.355,0.4785,Eunomia
17492,1,4043071501,17,0.035,0.185,Eunomia
17493,10,4010253501,18,0.038,0.1902,Eunomia
14909,10,4243062501,43,0.09,0.2859,Eunomia
17493,10,4035793501,13,0.027,0.1625,Eunomia
14909,1,4170947501,105,0.219,0.4137,Eunomia
17492,10,4275113501,15,0.031,0.1742,Eunomia
17493,10,4145310501,12,0.025,0.1563,Eunomia
17493,10,44783196501,32,0.067,0.2497,Eunomia
17492,10,4295880501,5,-0.0104,0,Eunomia
17493,10,4243062501,43,0.09,0.2859,Eunomia
17493,10,4047491501,44,0.092,0.2888,Eunomia
17492,1,4059978501,5,-0.0104,0,Eunomia
17493,10,4107731501,40,0.084,0.2766,Eunomia
14909,10,4059978501,5,-0.0104,0,Eunomia
17493,1,4191853501,35,0.073,0.2602,Eunomia
14909,2,4191853501,6,0.013,0.1112,Eunomia
17492,1,4326177501,10,0.021,0.143,Eunomia
14909,10,4336464501,10,0.021,0.143,Eunomia
17493,1,4295880501,5,-0.0104,0,Eunomia
17492,10,4337138501,6,0.013,0.1112,Eunomia
17493,10,4216130501,10,0.021,0.143,Eunomia
14909,1,4037675501,10,0.021,0.143,Eunomia
17492,1,4198190501,13,0.027,0.1625,Eunomia
14909,1,4163872501,51,0.106,0.3084,Eunomia
17493,1,4058899501,32,0.067,0.2497,Eunomia
14909,10,4078793501,10,0.021,0.143,Eunomia
17493,10,4199276501,5,-0.0104,0,Eunomia
14909,1,4145310501,7,0.015,0.12,Eunomia
17493,1,4037675501,10,0.021,0.143,Eunomia
14909,10,4195803501,39,0.081,0.2735,Eunomia
17493,1,4151422501,112,0.234,0.4233,Eunomia
14909,1,4295880501,5,-0.0104,0,Eunomia
17492,10,4216130501,10,0.021,0.143,Eunomia
17493,10,4252419501,42,0.088,0.2828,Eunomia
14909,1,4293740501,36,0.075,0.2636,Eunomia
17493,10,4195803501,39,0.081,0.2735,Eunomia
14909,10,4252419501,42,0.088,0.2828,Eunomia
17492,10,4243062501,43,0.09,0.2859,Eunomia
17493,1,4170947501,105,0.219,0.4137,Eunomia
14909,1,4275113501,15,0.031,0.1742,Eunomia
17492,1,4191853501,35,0.073,0.2602,Eunomia
17493,10,4163872501,75,0.157,0.3634,Eunomia
17492,10,4252419501,42,0.088,0.2828,Eunomia
17492,10,4024289501,36,0.075,0.2636,Eunomia
17493,1,4125906501,170,0.355,0.4785,Eunomia
17492,10,4107731501,40,0.084,0.2766,Eunomia
17492,10,44783196501,32,0.067,0.2497,Eunomia
17492,10,4058899501,49,0.102,0.303,Eunomia
14909,10,4145310501,12,0.025,0.1563,Eunomia
17492,1,4293740501,36,0.075,0.2636,Eunomia
14909,1,4059978501,5,-0.0104,0,Eunomia
14909,10,4035793501,13,0.027,0.1625,Eunomia
17493,10,4295880501,5,-0.0104,0,Eunomia
14909,10,4295880501,5,-0.0104,0,Eunomia
17492,10,4059978501,5,-0.0104,0,Eunomia
17493,1,4199276501,5,-0.0104,0,Eunomia
17492,10,4198190501,17,0.035,0.185,Eunomia
14909,10,4163872501,75,0.157,0.3634,Eunomia
14909,10,4293740501,51,0.106,0.3084,Eunomia
17492,5,4125906501,6,0.013,0.1112,Eunomia
17493,10,4037675501,12,0.025,0.1563,Eunomia
14909,10,4037675501,12,0.025,0.1563,Eunomia
17493,10,4058899501,49,0.102,0.303,Eunomia
14909,1,4252419501,21,0.044,0.2047,Eunomia
17493,1,4163872501,51,0.106,0.3084,Eunomia
14909,10,4275113501,15,0.031,0.1742,Eunomia
17492,1,44783196501,15,0.031,0.1742,Eunomia
17493,1,4252419501,21,0.044,0.2047,Eunomia
17492,1,4024289501,24,0.05,0.2182,Eunomia
17493,10,4170947501,134,0.28,0.4489,Eunomia
17492,1,4252419501,21,0.044,0.2047,Eunomia
17493,10,4125906501,237,0.495,0.5,Eunomia
14909,10,4186930501,5,-0.0104,0,Eunomia
17492,10,4191853501,41,0.086,0.2798,Eunomia
17493,10,4151422501,168,0.351,0.4772,Eunomia
17492,1,4107731501,33,0.069,0.2533,Eunomia
17492,10,4326177501,12,0.025,0.1563,Eunomia
17492,10,4293740501,51,0.106,0.3084,Eunomia
17492,1,4243062501,36,0.075,0.2636,Eunomia
17492,1,4058899501,32,0.067,0.2497,Eunomia
17493,10,4043071501,17,0.035,0.185,Eunomia
14909,1,4057420501,10,0.021,0.143,Eunomia
17493,10,4186930501,5,-0.0104,0,Eunomia
14909,10,4187458501,12,0.025,0.1563,Eunomia
14909,10,4199276501,5,-0.0104,0,Eunomia
17493,10,4336464501,10,0.021,0.143,Eunomia
14909,10,4198190501,17,0.035,0.185,Eunomia
17493,1,4010253501,13,0.027,0.1625,Eunomia
14909,10,4337138501,6,0.013,0.1112,Eunomia
17493,1,4047491501,33,0.069,0.2533,Eunomia
17493,1,4243062501,36,0.075,0.2636,Eunomia
14909,1,4243062501,36,0.075,0.2636,Eunomia
17492,2,4125906501,6,0.013,0.1112,Eunomia
17493,1,4145310501,7,0.015,0.12,Eunomia
14909,10,4170947501,134,0.28,0.4489,Eunomia
17493,1,4107731501,33,0.069,0.2533,Eunomia
14909,10,4047491501,44,0.092,0.2888,Eunomia
17493,10,4191853501,41,0.086,0.2798,Eunomia
14909,10,4058899501,49,0.102,0.303,Eunomia
17493,1,44783196501,15,0.031,0.1742,Eunomia
14909,10,4125906501,237,0.495,0.5,Eunomia
17492,10,4043071501,17,0.035,0.185,Eunomia
17492,1,4275113501,15,0.031,0.1742,Eunomia
17492,10,4037675501,12,0.025,0.1563,Eunomia
17492,1,4295880501,5,-0.0104,0,Eunomia
17492,1,4186930501,5,-0.0104,0,Eunomia
17493,1,4198190501,13,0.027,0.1625,Eunomia
14909,1,4330583501,5,-0.0104,0,Eunomia
14909,5,4125906501,6,0.013,0.1112,Eunomia
17492,1,4187458501,10,0.021,0.143,Eunomia
17493,10,4337138501,6,0.013,0.1112,Eunomia
14909,10,4043071501,17,0.035,0.185,Eunomia
17492,1,4145310501,7,0.015,0.12,Eunomia
17493,2,4125906501,6,0.013,0.1112,Eunomia
14909,1,4191853501,35,0.073,0.2602,Eunomia
17492,10,4330583501,10,0.021,0.143,Eunomia
17493,5,4191853501,6,0.013,0.1112,Eunomia
14909,10,4216130501,10,0.021,0.143,Eunomia
17492,2,4191853501,6,0.013,0.1112,Eunomia
17493,10,4059978501,5,-0.0104,0,Eunomia
14909,10,4107731501,40,0.084,0.2766,Eunomia
17492,10,4202451501,32,0.067,0.2497,Eunomia
17493,1,4202451501,9,0.019,0.1358,Eunomia
14909,10,4326177501,12,0.025,0.1563,Eunomia
17492,10,4057420501,24,0.05,0.2182,Eunomia
17493,1,40492359501,10,0.021,0.143,Eunomia
14909,10,4151422501,168,0.351,0.4772,Eunomia
17492,1,40492359501,10,0.021,0.143,Eunomia
17493,1,4238715501,15,0.031,0.1742,Eunomia
14909,2,3014599701,6,0.013,0.1112,Eunomia
17492,2,3001488701,6,0.013,0.1112,Eunomia
14909,5,3015076701,6,0.013,0.1112,Eunomia
17493,5,3005136701,6,0.013,0.1112,Eunomia
17493,2,3006322701,35,0.073,0.2602,Eunomia
17493,5,3015076701,6,0.013,0.1112,Eunomia
14909,2,4133840701,5,-0.0104,0,Eunomia
17492,5,3015076701,6,0.013,0.1112,Eunomia
14909,5,3006451701,6,0.013,0.1112,Eunomia
17492,5,3005136701,6,0.013,0.1112,Eunomia
17492,5,3012494701,6,0.013,0.1112,Eunomia
17493,10,3001488701,41,0.086,0.2798,Eunomia
14909,10,40769179701,9,0.019,0.1358,Eunomia
17492,10,40769194701,9,0.019,0.1358,Eunomia
17493,1,3000963701,13,0.027,0.1625,Eunomia
17493,10,3027231701,41,0.086,0.2798,Eunomia
14909,2,3027231701,6,0.013,0.1112,Eunomia
17492,1,3014599701,35,0.073,0.2602,Eunomia
17493,1,3019406701,35,0.073,0.2602,Eunomia
14909,5,4024958701,16,0.033,0.1797,Eunomia
17492,10,40766240701,26,0.054,0.2266,Eunomia
17493,10,3001247701,41,0.086,0.2798,Eunomia
17492,10,3019406701,41,0.086,0.2798,Eunomia
17493,10,4024958701,350,0.731,0.4436,Eunomia
14909,2,3000876701,6,0.013,0.1112,Eunomia
17492,1,3006322701,416,0.868,0.338,Eunomia
17493,10,4052083701,317,0.662,0.4731,Eunomia
14909,2,3005136701,6,0.013,0.1112,Eunomia
17492,9,3011505701,8,0.017,0.1282,Eunomia
14909,10,3023430701,41,0.086,0.2798,Eunomia
17492,2,3015076701,6,0.013,0.1112,Eunomia
14909,10,40769184701,9,0.019,0.1358,Eunomia
17492,9,4133840701,8,0.017,0.1282,Eunomia
14909,1,3020655701,35,0.073,0.2602,Eunomia
14909,1,3006322701,416,0.868,0.338,Eunomia
17492,1,3000963701,13,0.027,0.1625,Eunomia
17492,9,4052083701,9,0.019,0.1358,Eunomia
17492,5,3001488701,6,0.013,0.1112,Eunomia
17493,5,3006322701,33,0.069,0.2533,Eunomia
17492,9,4024958701,16,0.033,0.1797,Eunomia
17493,2,3015076701,6,0.013,0.1112,Eunomia
17492,3,3006322701,17,0.035,0.185,Eunomia
17493,2,3005136701,6,0.013,0.1112,Eunomia
14909,5,3027231701,6,0.013,0.1112,Eunomia
17492,2,3005136701,6,0.013,0.1112,Eunomia
17492,2,3012494701,6,0.013,0.1112,Eunomia
17493,1,40769189701,9,0.019,0.1358,Eunomia
17492,1,40769189701,9,0.019,0.1358,Eunomia
17493,10,3023430701,41,0.086,0.2798,Eunomia
14909,5,4133840701,5,-0.0104,0,Eunomia
17493,1,3009542701,13,0.027,0.1625,Eunomia
14909,5,3000876701,6,0.013,0.1112,Eunomia
17492,1,3020655701,35,0.073,0.2602,Eunomia
17493,1,3006734701,35,0.073,0.2602,Eunomia
17492,1,3009542701,13,0.027,0.1625,Eunomia
17493,10,4133840701,25,0.052,0.2224,Eunomia
14909,3,3006322701,17,0.035,0.185,Eunomia
17492,1,40758406701,15,0.031,0.1742,Eunomia
17493,10,3011505701,25,0.052,0.2224,Eunomia
14909,5,3014599701,6,0.013,0.1112,Eunomia
17492,1,3023430701,35,0.073,0.2602,Eunomia
14909,5,3005136701,6,0.013,0.1112,Eunomia
17492,1,3021226701,35,0.073,0.2602,Eunomia
14909,2,4024958701,17,0.035,0.185,Eunomia
17492,10,3027231701,41,0.086,0.2798,Eunomia
14909,2,3015076701,6,0.013,0.1112,Eunomia
14909,2,3006451701,6,0.013,0.1112,Eunomia
17492,2,3011505701,5,-0.0104,0,Eunomia
14909,1,3036780701,35,0.073,0.2602,Eunomia
17492,5,3001247701,6,0.013,0.1112,Eunomia
14909,10,40758406701,26,0.054,0.2266,Eunomia
14909,1,3011505701,13,0.027,0.1625,Eunomia
17493,3,4024958701,8,0.017,0.1282,Eunomia
14909,1,3006734701,35,0.073,0.2602,Eunomia
17492,2,4052083701,9,0.019,0.1358,Eunomia
14909,10,40766240701,26,0.054,0.2266,Eunomia
14909,10,3021226701,41,0.086,0.2798,Eunomia
17492,2,3036780701,6,0.013,0.1112,Eunomia
17493,5,3014599701,6,0.013,0.1112,Eunomia
14909,1,4052083701,230,0.48,0.4996,Eunomia
17493,2,3021226701,6,0.013,0.1112,Eunomia
14909,10,3001488701,41,0.086,0.2798,Eunomia
17493,5,3036780701,6,0.013,0.1112,Eunomia
17492,2,4133840701,5,-0.0104,0,Eunomia
17492,2,4024958701,17,0.035,0.185,Eunomia
17492,5,3000876701,6,0.013,0.1112,Eunomia
17493,5,3006451701,6,0.013,0.1112,Eunomia
17492,5,3006734701,6,0.013,0.1112,Eunomia
17493,5,3020655701,6,0.013,0.1112,Eunomia
17492,2,3006451701,6,0.013,0.1112,Eunomia
17493,5,3012494701,6,0.013,0.1112,Eunomia
17492,10,3000963701,16,0.033,0.1797,Eunomia
17493,5,3000876701,6,0.013,0.1112,Eunomia
17492,10,40769189701,9,0.019,0.1358,Eunomia
17493,10,40769189701,9,0.019,0.1358,Eunomia
17492,10,40758406701,26,0.054,0.2266,Eunomia
17493,1,3011505701,13,0.027,0.1625,Eunomia
17492,10,3020655701,41,0.086,0.2798,Eunomia
17492,10,3023430701,41,0.086,0.2798,Eunomia
17492,10,3021226701,41,0.086,0.2798,Eunomia
14909,2,3012494701,6,0.013,0.1112,Eunomia
17492,10,3009542701,16,0.033,0.1797,Eunomia
17493,1,4133840701,13,0.027,0.1625,Eunomia
14909,9,4024958701,16,0.033,0.1797,Eunomia
17492,1,3027231701,35,0.073,0.2602,Eunomia
17493,10,3006734701,41,0.086,0.2798,Eunomia
14909,5,3019406701,6,0.013,0.1112,Eunomia
17493,10,3009542701,16,0.033,0.1797,Eunomia
14909,2,3001247701,6,0.013,0.1112,Eunomia
17493,1,3023430701,35,0.073,0.2602,Eunomia
14909,1,3021226701,35,0.073,0.2602,Eunomia
14909,1,3001488701,35,0.073,0.2602,Eunomia
14909,10,3036780701,41,0.086,0.2798,Eunomia
17493,5,3006734701,6,0.013,0.1112,Eunomia
14909,1,40758406701,15,0.031,0.1742,Eunomia
14909,10,3011505701,25,0.052,0.2224,Eunomia
14909,10,3006734701,41,0.086,0.2798,Eunomia
14909,10,4052083701,317,0.662,0.4731,Eunomia
17492,5,3023430701,6,0.013,0.1112,Eunomia
14909,1,40766240701,15,0.031,0.1742,Eunomia
17492,2,3014599701,6,0.013,0.1112,Eunomia
17493,10,40769194701,9,0.019,0.1358,Eunomia
17493,9,4052083701,9,0.019,0.1358,Eunomia
17492,1,46235214701,15,0.031,0.1742,Eunomia
14909,2,3020655701,6,0.013,0.1112,Eunomia
17492,5,3020655701,6,0.013,0.1112,Eunomia
17493,9,4024958701,16,0.033,0.1797,Eunomia
17492,5,3021226701,6,0.013,0.1112,Eunomia
17493,2,3019406701,6,0.013,0.1112,Eunomia
14909,5,3011505701,5,-0.0104,0,Eunomia
17492,2,3006322701,35,0.073,0.2602,Eunomia
14909,3,4024958701,8,0.017,0.1282,Eunomia
14909,5,4052083701,8,0.017,0.1282,Eunomia
14909,5,3036780701,6,0.013,0.1112,Eunomia
14909,2,3006322701,35,0.073,0.2602,Eunomia
17492,1,3001488701,35,0.073,0.2602,Eunomia
17493,10,3049273701,39,0.081,0.2735,Eunomia
14909,5,3006734701,6,0.013,0.1112,Eunomia
17492,10,3001247701,41,0.086,0.2798,Eunomia
17493,10,3036780701,41,0.086,0.2798,Eunomia
14909,1,46235214701,15,0.031,0.1742,Eunomia
17492,10,3049273701,39,0.081,0.2735,Eunomia
17493,10,3000876701,41,0.086,0.2798,Eunomia
14909,1,3014599701,35,0.073,0.2602,Eunomia
17492,10,3000876701,41,0.086,0.2798,Eunomia
17493,1,3051031701,15,0.031,0.1742,Eunomia
14909,10,3019406701,41,0.086,0.2798,Eunomia
17492,10,3051031701,26,0.054,0.2266,Eunomia
17493,1,46235214701,15,0.031,0.1742,Eunomia
14909,1,40769189701,9,0.019,0.1358,Eunomia
17492,10,3006734701,41,0.086,0.2798,Eunomia
17493,10,3014599701,41,0.086,0.2798,Eunomia
14909,1,3027231701,35,0.073,0.2602,Eunomia
17493,10,3012494701,41,0.086,0.2798,Eunomia
14909,1,3005136701,35,0.073,0.2602,Eunomia
17493,10,3006451701,41,0.086,0.2798,Eunomia
14909,1,3051031701,15,0.031,0.1742,Eunomia
17493,10,3020655701,41,0.086,0.2798,Eunomia
14909,1,3000876701,35,0.073,0.2602,Eunomia
17493,10,40758406701,26,0.054,0.2266,Eunomia
14909,1,4133840701,13,0.027,0.1625,Eunomia
17493,1,3006322701,416,0.868,0.338,Eunomia
17492,1,4133840701,13,0.027,0.1625,Eunomia
17493,2,4133840701,5,-0.0104,0,Eunomia
17492,5,3019406701,6,0.013,0.1112,Eunomia
14909,9,4052083701,9,0.019,0.1358,Eunomia
17492,2,3027231701,6,0.013,0.1112,Eunomia
17492,1,40769179701,9,0.019,0.1358,Eunomia
17493,5,3001247701,6,0.013,0.1112,Eunomia
14909,9,3011505701,8,0.017,0.1282,Eunomia
14909,2,3021226701,6,0.013,0.1112,Eunomia
17492,1,40769184701,9,0.019,0.1358,Eunomia
14909,2,3001488701,6,0.013,0.1112,Eunomia
17493,10,40769184701,9,0.019,0.1358,Eunomia
14909,5,3023430701,6,0.013,0.1112,Eunomia
17492,10,3015076701,41,0.086,0.2798,Eunomia
17493,2,3023430701,6,0.013,0.1112,Eunomia
14909,1,3000963701,13,0.027,0.1625,Eunomia
17492,10,3005136701,41,0.086,0.2798,Eunomia
17493,5,4024958701,16,0.033,0.1797,Eunomia
17492,1,3036780701,35,0.073,0.2602,Eunomia
17493,5,3027231701,6,0.013,0.1112,Eunomia
17492,1,4052083701,230,0.48,0.4996,Eunomia
17493,2,3011505701,5,-0.0104,0,Eunomia
14909,10,3006451701,41,0.086,0.2798,Eunomia
17492,10,3012494701,41,0.086,0.2798,Eunomia
17493,5,4052083701,8,0.017,0.1282,Eunomia
14909,1,3009542701,13,0.027,0.1625,Eunomia
17492,1,3006451701,35,0.073,0.2602,Eunomia
17493,5,3001488701,6,0.013,0.1112,Eunomia
14909,10,3015076701,41,0.086,0.2798,Eunomia
17492,1,3011505701,13,0.027,0.1625,Eunomia
14909,10,40769194701,9,0.019,0.1358,Eunomia
17492,1,4024958701,306,0.639,0.4803,Eunomia
17493,1,40769179701,9,0.019,0.1358,Eunomia
14909,1,3001247701,35,0.073,0.2602,Eunomia
17493,10,40766240701,26,0.054,0.2266,Eunomia
14909,1,3012494701,35,0.073,0.2602,Eunomia
17493,10,3015076701,41,0.086,0.2798,Eunomia
14909,10,4024958701,350,0.731,0.4436,Eunomia
17493,10,3005136701,41,0.086,0.2798,Eunomia
17493,1,3021226701,35,0.073,0.2602,Eunomia
14909,5,3001488701,6,0.013,0.1112,Eunomia
14909,2,3023430701,6,0.013,0.1112,Eunomia
17493,5,4133840701,5,-0.0104,0,Eunomia
17492,5,3027231701,6,0.013,0.1112,Eunomia
17493,2,4052083701,9,0.019,0.1358,Eunomia
17492,1,3051031701,15,0.031,0.1742,Eunomia
17493,2,3001488701,6,0.013,0.1112,Eunomia
17492,9,3006322701,37,0.077,0.267,Eunomia
17493,1,40769194701,9,0.019,0.1358,Eunomia
17492,2,3019406701,6,0.013,0.1112,Eunomia
17493,5,3011505701,5,-0.0104,0,Eunomia
14909,9,3006322701,37,0.077,0.267,Eunomia
17492,3,4024958701,8,0.017,0.1282,Eunomia
17493,5,3023430701,6,0.013,0.1112,Eunomia
17493,2,4024958701,17,0.035,0.185,Eunomia
14909,5,3021226701,6,0.013,0.1112,Eunomia
17493,2,3001247701,6,0.013,0.1112,Eunomia
14909,10,40769189701,9,0.019,0.1358,Eunomia
17493,2,3027231701,6,0.013,0.1112,Eunomia
14909,10,3051031701,26,0.054,0.2266,Eunomia
14909,10,3005136701,41,0.086,0.2798,Eunomia
14909,10,3000876701,41,0.086,0.2798,Eunomia
14909,10,3049273701,39,0.081,0.2735,Eunomia
14909,10,3014599701,41,0.086,0.2798,Eunomia
17492,1,3001247701,35,0.073,0.2602,Eunomia
17493,10,46235214701,26,0.054,0.2266,Eunomia
14909,10,4133840701,25,0.052,0.2224,Eunomia
17492,10,3001488701,41,0.086,0.2798,Eunomia
